PROVIDER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,CREDENTIAL_TYPE,SPECIALTY1,SPECIALTY2
1548546336,Erin,Jepson,Mcgee,FNP,Nurse Practitioner,Advanced Practice Nurse
1548569296,Fatima,Taha,Hamadeh,MD,Pathology,
1548595580,Karen,Ka,Lau,MD,Family Practice,
1548512379,Rebecca,Deann,Slusher,,Behavioral Care,
1548581473,Christopher,James,Morrison,MD,Gastroenterology,Internal Medicine
1548581887,Ronnie,Tom,Oommen,MD,Hospitalist,Family Practice
1548559131,Jennifer,Lin,Hsiao,MD,Dermatology,
1245366749,Ehsan,,Alam,MD,"Surgery, Orthopedic",Physical Medicine & Rehabilitation
1245326065,Kenneth,Edward,Stevenson,MD,Pediatrics,
1245363324,Jamshid,,Sheik,MD,Internal Medicine,
1245379254,Jason,Edward,Smith,MD,"Surgery, Orthopedic",
1245303734,Julia,S,Chan,MD,Pathology,
1245325414,Raj,S,Malkani,MD,Pediatrics,
1245376755,Yun,Katherine,Hu,,Ophthalmology,
1245359074,James,Daewon,Park,,Hospitalist,Internal Medicine
1245378686,Michael,Andrew,Fatt,MD,"Radiology, Diagnostic",
1245339357,Dawn,Marie,Hastreiter,MD PHD,"Radiology, Diagnostic",
1245320944,Michael,Edward,Chansky,MD,Emergency Medicine,Internal Medicine
1245389154,Daniel,David,Saket,MD,"Radiology, Diagnostic",
1245385129,Andrew,Francis,Burrows,MD,Ophthalmology,
1245378918,James,Matthew,Sauer,MD,"Radiology, Diagnostic",General Practice
1245367457,Andrew,Scott,Edelman,MD,"Pathology, Anatomic",Immunopathology
1245330091,Nelson,T,Yen,DDS,Dentist,
1245319516,John,Ngungi,Murimi,MD,Family Practice,
1245387737,Leonidas,Nicholas,Vieron,MD,Internal Medicine,
1245423045,Stamatis,,Kantartzis,MD,"Radiology, Diagnostic",
1245452283,Gina,Rose,Pagliaro,PA,Physician Assistant,
1245441310,Karen,Nguyen,Wu,MD,Dermatopathology,Pathology
1245408368,Michelle,Elizabeth,Carley,MD,Emergency Medicine,Family Practice
1245439223,Lokesh,Kumar,Jha,MD,Gastroenterology,Internal Medicine
1245490523,Hardeep,,Gill,MD,Internal Medicine,
1245495043,Joseph,Bill,Eason,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1245496819,Heather,Helene,Costello,MD,Emergency Medicine,
1245446574,Andrew,Vladimirovich,Kriegel,,"Surgery, Plastic",
1245488444,Brooke,Leigh,Blumetti,DO,Dermatology,
1245442839,Kathleen,Lund,Baker,DO,Emergency Medicine,
1245471051,Colin,Edward,Bauer,MD,Anesthesiology,
1245495464,Maritza,,Martinez,MD,Pediatrics,
1245475037,Isaac,Peterson,Reeve,MD,"Radiology, Diagnostic",
1245481845,Clifford,Joseph,Denney,MD,Emergency Medicine,
1245454149,Barry,James,White,MD,Dermatopathology,Pathology
1245445832,Michael,Anthony,Butler,MD,Obstetrics & Gynecology,Pain Medicine
1245411289,George,Edward,Hipp,,"Surgery, Vascular",Emergency Medicine
1245483551,Warren,A,Zuckerman,MD,"Cardiology, Pediatric",Pediatrics
1245436815,Luis,Miguel,Diaz,MD,"Surgery, General","Surgery, Plastic"
1245419571,Harry,Charles,Wolf,MD,Emergency Medicine,Family Practice
1245431576,Christine,Ann,Roloff,MD,Dermatopathology,Pathology
1245495753,Pretei,Ebikeme,Lemo,,Family Practice,
1245400290,Muneer,Khaja,Syed,MD,Emergency Medicine,Family Practice
1245533165,Daniel,Ray,Sasseen,,Certified Registered Nurse Anesthetist,
1245597251,Lindsay,Ariel,Goodstein,MD,Otolaryngology,
1245592377,Ronald,William,Irick,,Emergency Medicine,
1245559467,Thomas,Modad,Soeprono,MD,Psychiatry,
1245571066,Brittany,Nicole,Montgomery,CRNP,Nurse Practitioner,Advanced Practice Nurse
1245506229,Grady,Earl,Thiems,MD,Emergency Medicine,
1245502483,Katie,Jo,Loscheider,PA,Physician Assistant,
1245571157,Aleisha,Michelle,Uptain,,Nurse Practitioner,Advanced Practice Nurse
1245528793,Leroy,Walker,Robinson,OD,Optometrist,
1245558758,Douglas,Whitney,Patton,MD,Emergency Medicine,
1245582733,Khadeen,Erika,Patrick,NP-C,Nurse Practitioner,Advanced Practice Nurse
1245594142,Anjali,Modi,Mander,MD,"Radiology, Diagnostic",Internal Medicine
1245546860,Eric,David,Laviaddin,PA,Physician Assistant,
1245514140,Nancy,Lynn,Baron Welch,NP,Advanced Practice Nurse,Nurse Practitioner
1245557222,Fadi,Al,Akhrass,MD,Infectious Diseases,
1245510379,Kacey,Jane,Gilford,OD,Optometrist,
1245507920,Vanessa,Dziuba,Wilkie,ND,Alternative Care,
1245542588,Nicholas,Eugene,Starkey,,"Radiology, Diagnostic",
1245579630,Maja,,Simic,MD,Internal Medicine,
1245679810,Joey,Rachel-Herman,Levin,PA-C,Physician Assistant,
1245663442,Caitlin,Mary,Fabian,PA-C,Physician Assistant,
1245618842,Matthew,William,Lewin,,Podiatrist,
1245670678,Shanmuga,Priyan,Vasudevan,MD,Internal Medicine,
1245699420,Sarah,Elizabeth,Reyes,,Behavioral Care,
1245659887,Anthony,Callahan,Egger,,"Surgery, Orthopedic",
1245673177,Claire,Reyes,Itchon,,Nurse Practitioner,
1245675347,Deborah,Pofi,Sokolowski,DO,"Radiology, Diagnostic",Family Practice
1245625219,Timothy,On,Tsui,,Family Practice,
1245669951,Joseph,E,Dotson,DDS,Dentist,
1245667351,William,Leonardo,Hernandez,NP,Advanced Practice Nurse,Nurse Practitioner
1245647767,Mital,,Patel,CRNA,Certified Registered Nurse Anesthetist,
1245695287,Mariam,Ann,Aziz,,Physician Assistant,
1245650712,Kaitlin,C,Pattishall,CRNP,Nurse Practitioner,
1245662535,Amy,,Lucas,PA-C,Physician Assistant,
1245766435,Minyoung,,Han,LAC,Alternative Care,
1245762574,Derrick,Boakye,Bremang,,Emergency Medicine,
1245724863,Eric,Thomas,Wu,MD,Internal Medicine,
1245760438,Anthony,Vinh,Phan,DO,Family Practice,
1245736859,Juan,,Deleija-Lujano,,Administrator,
1245785633,Amanda,Elizabeth,Frederiksen,,Pharmacology,
1245883511,Melissa,,Lowe,NP,Advanced Practice Nurse,Nurse Practitioner
1245890524,Conor,Moran,Vickers,,Administrator,
1245880129,Michelle,Robin,Champagne,,Pharmacology,
1548695596,Dana,Meryl,Goldenberg,PA-C,Physician Assistant,
1548605983,Dan,Laungthaleong,Pong,MD,Neuroradiology,"Radiology, Diagnostic"
1548609548,Philip,Bach,Vutien,MD,Gastroenterology,Hepatology/Liver Medicine
1548695786,Brooke,Ann,Spencer,NP,Nurse Practitioner,
1548607419,Jade,Madison,Walker,OD,Optometrist,
1548654585,Megan,Nicole,King,,Physician Assistant,
1548688161,Kenneth,James,Glassford,,Emergency Medicine,
1548697857,Nadia,Begum,Meah,,Physician Assistant,
1548688625,Calvin,Datze,Sun,MD,Emergency Medicine,
1548612955,Ryan,Caleb,Mulligan,,Assistive Therapy,
1548642358,Erin,Renee,Beverly,FNP-C,Nurse Practitioner,Advanced Practice Nurse
1548689037,Robert,David,Brown,MD,Urology,
1548633647,Cheryl,Phillips,Neusch,,Advanced Practice Nurse,Nurse Practitioner
1548622566,Gina,Marie,Vento,,Emergency Medicine,
1548656515,Benjamin,Louis,Stern,,Gastroenterology,
1548791239,Michael,Jeffrey,Priem,,Anesthesiology,
1548756158,Timothy,Lawrence,Garvey,PA-C,Physician Assistant,
1548790900,Artem,,Vasilenko,,Physician Assistant,
1548716749,Thomas,George,Psyris,,Nurse Practitioner,Advanced Practice Nurse
1548715089,Collynne,Amelia,Tyer,,Nurse Practitioner,Advanced Practice Nurse
1548792252,Lisa,Nicole,Fioretti,,Pediatrics,Internal Medicine
1558025981,Tracey,Tram,Thuy Nguyen,,Pharmacology,
1558369900,Gregg,David,Schubach,MD,"Radiology, Diagnostic",Nuclear Medicine
1558362004,Agnes,Aurea,Solon,MD,Rheumatology,Internal Medicine
1558303271,Gilbert,Emile,Faustina,MD,"Surgery, General",
1558328229,Hashim,Khan,Mohmand,MD,Nephrology/Renal Medicine,Internal Medicine
1558396523,Joshua,Adam,Goldman,MD,Gastroenterology,Internal Medicine
1558345769,Roger,Martin,Goldenberg,MD,Emergency Medicine,
1558348599,Juanita,,Smith,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1558394601,Manoher,Lal,Gurru,MD,Sleep Medicine,Neurology
1558307223,Raina,Jo,Burke,MD,Emergency Medicine,
1558367813,Valerie,Smith,Behrndt,MD,"Radiology, Diagnostic",
1558312579,Elliott,Jay,Wagner,MD,"Radiology, Diagnostic",Nuclear Medicine
1558352450,Debra,Ann,Gervais,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1558348110,Warren,Sterling,Groff,MD,Family Practice,
1558325209,Matthew,Phillip,Bunyard,MD,Rheumatology,
1558375568,Joseph,Redford,Liljenquist,,"Surgery, Orthopedic",
1558352161,James,Robert,Monath,MD,Urology,
1558386748,Darryl,Rosario,Rini,MD,"Radiology, Diagnostic",
1558356253,Paul,Matthew,Yonover,MD,Urology,
1558328161,William,Roscoe,Bastnagel,MD,Emergency Medicine,Internal Medicine
1558369884,Mary,Keating,O'Callaghan,DO,Internal Medicine,
1558359125,Yen,Yen,Ng,OD,Optometrist,
1558371559,Binh,Van,Pham,MD,Gastroenterology,
1558316562,Christina,Jennifer,Haan,PA-C,Physician Assistant,
1558374744,Emily,Kate,Stoneman,MD,Infectious Diseases,Internal Medicine
1558364364,Khanh,Dang,Huynh,MD,"Radiology, Diagnostic",Neuroradiology
1558383331,Suresh,Kumar,Gupta,MD,Pathology,
1558396077,Seda,,Badalyan,MD,Internal Medicine,
1558397372,Sandra,Jean,Williams,PA,Physician Assistant,
1558370346,Katherine,Elizabeth,Gordon,MD,Family Practice,
1558377382,Miren,Alai,De Urresti,MD,Family Practice,
1558304188,Kai,Uwe,Mazur,MD,"Surgery, Orthopedic",
1558320846,Clarence,Richard,Barnett,MD,Family Practice,
1558305367,Paul,Richard,Clark,MD,Internal Medicine,
1558394148,Kristi,A,Fitzmorris,MD,Internal Medicine,
1558346304,Carol,Theodora,Sarokhan,MD,"Radiology, Diagnostic",
1558393520,Richard,Joe,Ybarra,MD,Emergency Medicine,
1558386466,Cedric,Bienvenida,Masa,MD,Family Practice,
1558384438,Karen,Alice,Williams,MD,Pediatrics,
1558303040,Paula,Read,Phelan,ARNP,Certified Nurse Midwife,Nurse Practitioner
1558351668,Michael,John,Graveley,,Sports Medicine,Family Practice
1558301515,Mark,Gordon,Parent,MD,"Cardiology, Interventional",Cardiology
1558330498,Pulin,K,Pandya,MD,Urology,
1558383588,Michael,Scott,Stauder,MD,Cardiology,Internal Medicine
1558300830,Lisa,Irene,Mansur,MD,Pulmonary Disease,Internal Medicine
1558390393,Douglas,Warren,Ankrom,MD,Urology,
1558312629,Mikhail,,Palatnik,MD,General Practice,Internal Medicine
1558362194,Timothy,Lyndon,Reynolds,MD,Emergency Medicine,
1558358069,Gail,Rose,Rubin,,Emergency Medicine,
1558300038,Robert,Walter,Tanney,DO,Family Practice,
1558368902,John,Dale,Howard,MD,"Radiology, Diagnostic",Neuroradiology
1558354753,John,Francis,Alexander,MD,"Radiology, Diagnostic",
1558362707,Charles,Leslie,Carter,MD,Internal Medicine,
1558383935,Mohammad,A,Rajper,MD,Emergency Medicine,
1558359349,John,Bartow,Olmsted,MD,Family Practice,
1558311431,Charles,Jerome,Wilson,MD,Otolaryngology,
1558345462,Mitchell,Dupla,Duterte,MD,Gastroenterology,
1558307504,Michael,Jay,Ruckenstein,MS,Otolaryngology,
1558350975,Ronald,Mark,Levy,MD,Gastroenterology,Internal Medicine
1558360214,Yvonne,Marie,Villarreal,MD,Family Practice,
1558351692,Alberto,Marifosque,Cabantog,MD,Anesthesiology,Pain Medicine
1558376053,Atulya,Achyut,Deodhar,MD,Rheumatology,
1558314005,Gregory,John,Streff,DO,Pulmonary Disease,
1558349845,Jeffrey,William,Barr,MD,Anesthesiology,Pain Medicine
1558311837,Eric,Leigh,Bressler,MD,"Radiology, Diagnostic",
1558463216,Raffi,O,Mesrobian,,"Surgery, Plastic",Otolaryngology
1558471748,Leonid,,Raskin,MD,Hospitalist,Internal Medicine
1558403717,Jana,Kathryn,Zaudke,MD,Family Practice,
1558450239,Robert,Michael,Amante,,Dentist,
1558468264,Andrew,Gerard,Polakovsky,MD,Family Practice,
1558414011,Susanna,Matsen,Nazarian,MD,"Surgery, General","Surgery, Transplant"
1558421750,Felix,James,Allen,MD,Internal Medicine,
1558449587,Cathryn,Anne,Goldberg,MD,Hematology,Pathology
1558495283,Sonya,Monique,Knight,,Psychiatry,Neurophysiology
1558404970,Latoya,D,Moody,ARNP,Advanced Practice Nurse,
1558440131,Randy,Paul,Fiorentino,MD,Obstetrics & Gynecology,
1558454348,Marcus,David,Schenck,MD,Family Practice,
1558446377,Catherine,Mary,Otto,MD,Cardiology,
1558467928,Cary,Steven,Sternick,MD,Neurology,
1558407510,Brandon,Alan,Van Noord,,Anesthesiology,General Practice
1558448449,Michael,Lloyd,Paciorek,MD,"Radiology, Diagnostic",
1558427195,Daniel,Frank,Haber,MD,"Surgery, Orthopedic",
1568459246,John,C,Li,MD,Otolaryngology,
1568468890,Lars,Gustaf,Crabo,MD,"Radiology, Diagnostic",
1568404531,James,Nw,Elliott,,Pathology,
1568492528,Wilson,,Lopez,MD,Family Practice,
1568491082,Lianne,Dina,Fernandes,DO,Emergency Medicine,
1568411254,Jayendrakumar,Jagmohandas,Shah,MD,"Surgery, Orthopedic",Legal Medicine
1568409092,Lisa,Lynn,Strate,MD,Gastroenterology,
1568485514,Khoa,Dang,Do,MD,Anesthesiology,
1568434298,Pasha,Michelle,Generette,MD,Family Practice,
1568429082,Amy,Mercantini,Klingler,PA-C,Physician Assistant,
1568420008,John,Steven,Mastroni,MD,Ophthalmology,
1568467132,Robert,Scott,Wool,MD,Obstetrics & Gynecology,
1568481802,Donald,Arthur,Smith,MD,"Surgery, Neurological",
1568473650,Cynthia,Marie,Frane,MD,Family Practice,
1568482446,Michael,William,Hendricks,MD,"Surgery, Orthopedic",
1568407104,Angelo,Joseph,Babbo,DO,Family Practice,
1568461002,Edgar,Alan,Boone,MD,Family Practice,
1568494094,Tinoosh,,Zand,MD,"Radiology, Diagnostic",
1568415677,Jobeda,Akhter,Sheuly,MD,Family Practice,
1568426450,Mary,Bess,Kohrs,MD,Emergency Medicine,Internal Medicine
1568488286,Hina,Shafique,Qureshi,MD,Pathology,Cytopathology
1568494151,Daniel,,Franco,MD,Family Practice,
1568457679,Jacob,Oren,Levitt,,Dermatology,
1568426013,Stephen,Frederick,Hatem,MD,"Radiology, Diagnostic",
1568437085,Linda,Louise,Lawrence,MD,"Radiology, Diagnostic",
1568427482,David,Robert,Worth,DPM,Podiatrist,
1568488765,Rana,Bashir,Hejal,MD,Pulmonary Disease,Internal Medicine
1568478436,Brian,Keith,Gamble,MD,General Practice,Pain Medicine
1568429223,Thomas,Marvin,Chandler,MD,Pulmonary Disease,Sleep Medicine
1568489334,Ritu,Gupta,Grewal,MD,Pulmonary Disease,Internal Medicine
1568496990,Jerrilyn,,Johnson,PA-C,Physician Assistant,
1568427763,Eryn,Christoph,Quinn,DO,Internal Medicine,
1568497592,Tenny,John,Thomas,MD,Emergency Medicine,
1568478162,Michael,Parker,Dailey,MD,Infectious Diseases,
1568465482,Brenda,Jean,Richardson,MD,Cardiology,
1568435295,Karen,Lynn,Hitt,CRNA,Certified Registered Nurse Anesthetist,
1568467116,Michael,Leon,Sachenik,MD,"Radiology, Diagnostic",
1568498368,Henry,Andrew,Hollier,MD,Urology,"Surgery, General"
1568402584,Kathleen,Thomas,Werner,MD,Family Practice,
1568404085,Emese,Mary,Suranyi,MD,Dermatology,
1568466969,Mark,F,Young,MD,Gastroenterology,
1568460343,Rakesh,Balvant,Patel,MD,Cardiology,
1568460269,Scott,Rankin,Tyler,PA,Physician Assistant,
1568480358,German,Guillermo,Tampe,MD,"Radiology, Diagnostic",
1568481588,Thomas,George,Munyon,MD,Dermatology,
1568464493,Gregory,Robert,Spurling,MD,"Radiology, Diagnostic",
1568407898,Babafemi,Babatunde,Adenuga,MD,Family Practice,
1568442234,Jean,Marie,Templin,OD,Optometrist,
1568459824,Martin,Charles,Skie,MD,"Surgery, Orthopedic",
1568470029,John,Philip,Muench,MD,Family Practice,
1568435386,Robert,Anthony,Guardiano,DO,Dermatology,
1568465847,Edward,Michael,Kerwin,MD,Allergy & Immunology,Internal Medicine
1568428134,Mohamad,Yaman,Al Sayed,MD,"Endocrinology, Diabetes & Metabolism",Gastroenterology
1568440667,Matthew,John,Mcdevitt,DO,Emergency Medicine,
1568454544,Karl,Paul,Cordes,PA,Physician Assistant,
1568454072,Thomas,Leo,Mccaffrey,MD,Pathology,
1568440113,Paula,Shah,Hallam,,"Radiology, Diagnostic",
1568419331,Neel,Kiran,Vibhakar,,Emergency Medicine,
1568438307,Charles,Richard,Cantrell,DO,Anesthesiology,
1568466217,Eddie,,Flores,MD,Gastroenterology,
1568474377,Philip,Roy,Halvorsen,MD,Maternal & Fetal Medicine,
1568491843,Angela,,Lignelli,MD,Neuroradiology,"Radiology, Diagnostic"
1568440709,Magdi,Makram,Tadros,MD,Family Practice,
1568449007,Larry,Rivera,Lazaro,MD,Internal Medicine,Family Practice
1568496537,Kristina,Grisemer,Hobson,MD,"Surgery, Colon & Rectal",
1568596559,Samuel,,Serna,MD,"Radiology, Diagnostic",
1568504439,Mary,Deherrera,Codo,MD,"Endocrinology, Diabetes & Metabolism",Endocrinology
1568535656,Alfred,Roy,Roberts,OD,Optometrist,
1568557734,Arthur,Calvin,Carter,MD,Emergency Medicine,
1568562445,Catherine,Ann,Sheridan,MD,Family Practice,
1568514149,Helen,Huyen,Mai,MPAS,Physician Assistant,
1568544518,Lori,,Lowe,MD,Dermatology,
1568573079,Jamie,Carol,Gallagher,,Optometrist,
1568556314,Abraham,Philip,Mathews,MD,Hematology & Oncology,Internal Medicine
1568583557,Krupa,,Desai,MD,Hospitalist,Internal Medicine
1568556827,Jamshid,,Tehranzadeh,MD,"Radiology, Diagnostic",
1568564300,Benjamin,Zion,Cooper,,"Radiology, Diagnostic",
1568546018,Thomas,Joseph,Dreher,DO,"Radiology, Diagnostic",
1568502953,Janesri,Wijayangani,De Silva,MD,Pediatrics,
1568562064,Heather,Therese,Lechnowsky,MD,Nephrology/Renal Medicine,Internal Medicine
1568578326,Theresa,Lynn,Valladares,MD,Family Practice,
1568510428,Denise,Cherie,Bridgeford-Lightner,MD,Psychiatry,
1568548535,Darvin,Scott,Smith,MD,Infectious Diseases,
1568550499,Stacy,Mara,Raviv,,Pulmonary Disease,Internal Medicine
1568552263,David,Thomas,Ahola,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1568609113,Anne,Sara,Steiner,MD,Ophthalmology,
1568606259,Harsha,Ghatge,Nagaraja,MD,Neurology,Internal Medicine
1568690642,Jenny,,Melli,MD,General Practice,
1568696789,Harry,,Dao,MD,Dermatology,
1568635589,Nauman,,Khurshid,MD,Maternal & Fetal Medicine,Obstetrics & Gynecology
1568662252,Ryan,Douglas,Reynolds,MD,"Radiology, Diagnostic","Radiology, Pediatric"
1568629467,Alexandra,,Canetti,MD,"Psychiatry, Child & Adolescent",
1568663136,Tina,,Wu,MD,Emergency Medicine,
1568642296,Christopher,Hester,Cantrill,MD,Urology,
1568646321,Devinder,,Singh,MD,"Surgery, Plastic",
1568620821,Andrew,Spencer,Phelps,MD,"Radiology, Diagnostic","Radiology, Pediatric"
1568644581,Stephanie,Kelley,Burns,,Neuroradiology,Pain Medicine
1568600492,Jason,Allen,Rodgers,PA-C,Physician Assistant,
1568619229,Lisa,,Brittmon,NP,Nurse Practitioner,Advanced Practice Nurse
1568681138,Amelia,Allen,Anderson,MD,"Radiology, Diagnostic",
1568657369,Jane,E,Gemmill,CNM,Certified Nurse Midwife,Advanced Practice Nurse
1568667566,Christopher,Ronald,Welton,,Emergency Medicine,
1568619997,Heather,Nicole,Stevens,PA-C,Physician Assistant,
1568624898,Orest,Michael,Krajnyk,MD,Ophthalmology,
1568645885,Heather,Glenn,Gray,PA-C,Physician Assistant,
1568660181,Jennifer,Leann,Peek,OD,Optometrist,
1568620227,Maria,Rochelle,Carreon Martin,MD,Family Practice,
1568656130,Madhuri,Ventrapragada,Konanahalli,MD,Dermatology,
1568687549,Jeremy,Robert,Flanagan,,Hematology,Hematology & Oncology
1568668796,Hee,Kyung,Kim,MD,"Radiology, Pediatric",
1568677250,Christopher,Robert,Menke,DPM,Podiatrist,
1568665321,Neal,John,Klitsch,MD,"Radiology, Diagnostic",
1568739316,Amy,S,Daily,LCSW,Behavioral Care,
1568738458,Kristina,,Ross,MD,Gastroenterology,Internal Medicine
1568784486,Amanda,Warren,Lee,,Physician Assistant,
1568753069,Eric,Tiao,Liu,,"Radiology, Diagnostic",
1568776813,Nicole,Lynette,Gottlieb,,Nurse Practitioner,Advanced Practice Nurse
1568782043,Lisa,R,Baggett,MD,Anesthesiology,
1568720266,Olalesi,,Osunsade,MD,"Radiology, Diagnostic",
1568762763,Rene,Armando,Garcia,MD,Hospitalist,Internal Medicine
1568740009,Amanda,Elisabeth,Moore,PA-C,Physician Assistant,
1568717072,Rickey,,Baskett,MD,Family Practice,
1568796175,Herman,,Chiu,MD,Emergency Medicine,Internal Medicine
1568796654,John,Harold,Grider,DO,Hospitalist,Internal Medicine
1568710499,Jonathan,Edward,Parker,,Nurse Practitioner,Advanced Practice Nurse
1568738417,Helen,Cristina,Stankiewicz Karita,MD,Infectious Diseases,Internal Medicine
1568767499,Tracy,Lee,Gillette,PHD,Behavioral Care,
1568709996,Michelle,Tiffani,Sugi,MD,"Surgery, Orthopedic",
1568726792,Jenna,Burk,Greenberg,MD,Family Practice,
1568727626,Laura,Michelle,Covert,DO,Family Practice,
1568725182,Jeremy,Byron,Thompson,PHARMD,Pharmacology,
1568716249,Rachel,Mae,Fidino,ARNP,Advanced Practice Nurse,
1568740108,Brittany,Ann,Hunter,CNS,Nurse Practitioner,Advanced Practice Nurse
1568882314,Thiago,,Halmer,MD,Emergency Medicine,
1568882876,Daulath,,Singh,MD,Hematology & Oncology,Internal Medicine
1568808764,Sagar,Yatin,Patel,MD,Ophthalmology,Internal Medicine
1568878379,Kevin,Spencer,Lee,,Internal Medicine,
1568878130,Nilay,,Patel,MD,,
1568856458,Jessica,Nicole,Cook,,Physician Assistant,
1568826642,Randi,Elizabeth,Amstadt,DO,Family Practice,
1568851681,Nana,,Mensah-Nyante,MD,Family Practice,
1568864411,Ilana,,Siskind,DO,Family Practice,
1568882850,Ashlee,Nicole,Carlsen,,Behavioral Care,
1568854370,Edwin,Arnaldo,Melendez,PA,Physician Assistant,
1568802775,Jacklyn,Heebok,Jump,FNPC,Nurse Practitioner,
1568864841,Christopher,Gale,Palmer,PA-C,Physician Assistant,
1568842698,Rebekah,Ilse,Varzally,,Emergency Medicine,
1568842573,Justin,Laurier,Mcgee,,Emergency Medicine,
1568990828,Jason,Samuel,Saul,PA,Physician Assistant,
1568908192,Tam,,Duong,OD,Optometrist,
1568947687,Paul,Elmer,Neuman,ARNP,Nurse Practitioner,Advanced Practice Nurse
1568994572,Bibi,Shelleza,Razack,MD,Emergency Medicine,
1568917581,Rod,Joseph,Penalosa,,Assistive Therapy,
1578016796,William,Kyle,Misch,PA-C,Physician Assistant,
1578061313,Mary,Rose,Boyle,PA-C,Physician Assistant,
1578075206,Mi-Young,,Um,PA-C,Physician Assistant,
1578097101,Sargon,,Bet-Shlimon,MD,Neurology,
